127.0.0.1 - [2024-08-29 14:38:06] "GET / HTTP/1.1" 500 3422 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:38:06] "GET /static/css/500.css?v=%3C?=%20time()%20?%3E HTTP/1.1" 500 3422 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:38:08] "GET / HTTP/1.1" 500 3422 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:38:08] "GET /static/css/500.css?v=%3C?=%20time()%20?%3E HTTP/1.1" 500 3422 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:38:27] "GET / HTTP/1.1" 200 4045 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:38:27] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:39:15] "GET / HTTP/1.1" 500 3422 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:39:15] "GET /static/css/500.css?v=%3C?=%20time()%20?%3E HTTP/1.1" 500 3422 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:39:16] "GET / HTTP/1.1" 500 3422 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:39:16] "GET /static/css/500.css?v=%3C?=%20time()%20?%3E HTTP/1.1" 500 3422 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:39:32] "GET / HTTP/1.1" 200 4002 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:39:33] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:06] "GET / HTTP/1.1" 200 4002 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:06] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:14] "GET / HTTP/1.1" 200 4002 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:14] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:21] "GET / HTTP/1.1" 200 4002 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:21] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:35] "GET / HTTP/1.1" 200 4002 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:40:35] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:41:36] "GET / HTTP/1.1" 200 4006 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:41:36] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:42:09] "GET / HTTP/1.1" 200 4014 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:42:09] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:42:19] "GET / HTTP/1.1" 200 4014 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:42:19] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:43:18] "GET / HTTP/1.1" 200 4014 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:43:19] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:43:40] "GET / HTTP/1.1" 200 4046 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:43:40] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:51:37] "GET / HTTP/1.1" 200 4046 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:51:37] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:52:57] "GET / HTTP/1.1" 200 4071 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:52:58] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:53:43] "GET / HTTP/1.1" 200 4095 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:53:43] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:54:42] "GET / HTTP/1.1" 200 4119 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:54:42] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:55:22] "GET / HTTP/1.1" 200 4119 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:55:22] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:56:06] "GET / HTTP/1.1" 200 4143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:56:07] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:00:20] "GET / HTTP/1.1" 200 4173 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:00:20] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:01:13] "GET / HTTP/1.1" 200 4178 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:01:13] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:01:13] "GET /static/icons/web/favicon.ico HTTP/1.1" 304 - "https://localhost:8443/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:01:33] "GET / HTTP/1.1" 200 4178 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:01:33] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:02:17] "GET / HTTP/1.1" 200 4119 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 15:02:17] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
